mean_r,mean_g,mean_b,exg,g_std,contrast,Label
90.13534176754347,95.36233730772732,43.57995813233822,57.009374715572946,43.85997927946809,1824.2634773406376,Healthy
107.31343652231187,117.24724189033427,65.9045776387288,61.27646961962786,53.07318619994228,1382.2390126992032,Healthy
96.26177925553483,100.51350255453734,50.207160814208095,54.55806503933175,34.67653920747285,1751.4974477091637,Healthy
105.02868599629858,111.10610734114744,49.40024676125848,67.78328192473782,49.30100517610206,933.0935321215142,Healthy
95.39682354315076,101.57836038771458,53.83627233446222,53.92362489781618,53.09736381778264,1709.2546221364541,Healthy
105.16661056883204,116.14851901716594,61.19042409962975,65.94000336587008,55.28422084447093,1215.6228056523905,Healthy
101.48955654519224,106.92391645236154,55.416734617073324,56.94154174245751,47.10280987401674,2173.284767181275,Healthy
98.37695884277596,103.7087136214913,50.663681763389015,58.37678663681762,46.27410227766031,148.0417859810757,Healthy
108.61707703979584,117.14994137526726,65.20856610800745,60.47423960273123,55.53889013069542,1982.0573020418333,Healthy
120.94327577821012,124.44965953307393,44.487475680933855,83.46856760700388,48.15439707913794,1224.108783615538,Healthy
108.87798608341089,110.3716704338962,56.23622745202322,55.62912733235829,46.21340997218215,1851.7232320717133,Healthy
90.1140618775727,98.59009427698845,45.133581197716104,61.932545478688105,36.92949715421015,576.383372758964,Healthy
98.79828918322296,108.10973142016188,54.56043046357616,62.860743193524634,47.26759115799429,916.6714548057769,Healthy
103.24810215971283,105.28341081621845,60.90296004237039,46.41575943035368,50.78196457810007,1938.058531499004,Healthy
88.95506946497191,107.61976549413735,54.688442211055275,71.59601931224752,52.32253639742436,1767.2102527390439,Healthy
109.00978120978121,120.07181467181468,57.21673101673102,73.91711711711713,49.67273151980195,608.91000062251,Healthy
92.64768152676308,96.97890263903385,53.1965856567765,48.11353809452812,46.62058216268143,514.3255415836655,Healthy
110.87920602908396,116.0756819870502,50.74206559813183,70.53009234688462,45.340943891210415,2150.763710781872,Healthy
102.21582793555888,106.16185019099817,71.27146653379837,38.83640591263908,59.63929356962253,2281.825728336653,Healthy
100.86057757798665,112.66033237978478,51.35846614902602,73.10162103255689,46.875718640508964,2086.363732569722,Healthy
110.64515544276261,118.63581981328741,64.90419650140488,61.72228768240733,54.27747336871328,2207.299302788845,Healthy
97.11828360207853,99.26597739326084,56.59538222531741,44.81828895912574,46.511023653270726,1378.049396165339,Healthy
112.4540825773005,124.07924458433624,75.42482873541937,60.279577855952624,54.89286511128304,1479.7533148655377,Healthy
95.2222074527006,115.04550489609642,49.02153396251495,85.84726837697727,43.75105615353393,1108.100893301793,Healthy
117.90365448504983,127.75888881034848,63.657312504417895,73.95681063122925,51.03459102553039,1772.838520916335,Healthy
111.88254410399257,115.36691426802848,39.15836170432271,79.69292272774169,37.19495839896599,1626.012372385458,Healthy
127.69266494655363,133.4686325101364,65.22639144858091,74.01820862513823,53.58326032617538,2149.665914467131,Healthy
92.8039358600583,105.26514993752603,42.25520616409829,75.47115785089548,42.586498809482705,1524.299147161355,Healthy
109.79683863460046,118.30372381691234,76.19491854150505,50.61569045771917,57.03359320760376,1940.0521507719127,Healthy
109.62340168878167,117.17482911137917,63.72078809811017,61.0054684358665,53.15556818199248,1150.2083852091637,Healthy
114.10770801429301,124.26881061766207,63.077998979070955,71.35191424196019,53.494382182893986,351.4093158615538,Healthy
101.7535330695308,107.13937566735758,56.82739777652157,55.69782048866279,41.69096764533302,1980.2767990537848,Healthy
