Red,Green,Blue,G_std,ExG,Label
184.12550000000002,186.8839,183.5259,55.915738578596915,6.116399999999999,Healthy
221.73350000000002,221.2288,207.92520000000002,51.75607839239749,12.798899999999975,Healthy
182.9088,185.60850000000002,181.2109,49.464599743149634,7.097300000000018,Healthy
205.2329,204.9717,213.34060000000002,35.483989334769056,-8.630100000000027,Healthy
191.4271,193.8932,191.52210000000002,53.66760283224876,4.837199999999996,Healthy
198.27790000000002,197.4687,185.1208,39.62925460199825,11.538700000000006,Healthy
211.00500000000002,211.36960000000002,211.803,48.75685178351855,-0.06879999999998176,Healthy
212.1748,214.96450000000002,211.43810000000002,44.56697700932831,6.316100000000006,Healthy
220.17710000000002,215.8528,237.1808,35.86180324746652,-25.652300000000025,Healthy
203.5643,206.4283,198.1558,59.85236886799051,11.136500000000012,Healthy
200.0214,202.8716,209.8031,43.97945330992643,-4.081299999999999,Healthy
189.5147,187.6634,178.05180000000001,38.70880391383861,7.760299999999972,Healthy
196.40970000000002,196.3064,199.79350000000002,35.945176575446105,-3.590400000000045,Healthy
208.9109,207.06140000000002,193.9291,39.02242470733968,11.282800000000037,Healthy
204.6056,206.14280000000002,206.09730000000002,40.52578695300056,1.5827000000000169,Healthy
190.6903,193.3051,194.0063,44.665364814249536,1.9136000000000024,Healthy
212.0463,212.4531,217.54260000000002,31.896460624809126,-4.682700000000011,Healthy
221.8023,222.5385,223.80110000000002,38.39706912968747,-0.5264000000000237,Healthy
203.7792,205.2255,203.2116,52.84531814408917,3.4602000000000146,Healthy
178.85330000000002,182.6697,173.4969,57.51452166114228,12.989199999999983,Healthy
200.6773,201.2744,199.4394,41.79624988728051,2.4321000000000197,Healthy
204.556,205.244,191.5547,50.13506222196201,14.377299999999991,Healthy
190.7886,196.3039,192.1664,53.3406294000174,9.652799999999985,Healthy
197.22330000000002,199.5637,198.3992,46.045383507035694,3.504899999999992,Healthy
207.0171,206.024,224.41340000000002,33.64624829011413,-19.38250000000002,Healthy
203.2589,204.0218,206.0757,41.71147953213839,-1.2909999999999968,Healthy
200.6012,201.6972,204.15310000000002,40.945482194742844,-1.3599000000000103,Healthy
206.63930000000002,208.8227,209.51350000000002,43.391082778723124,1.4925999999999533,Healthy
182.3048,187.1493,184.5532,51.019067117206276,7.440600000000018,Healthy
200.0029,200.9105,187.9222,46.20324977477225,13.895900000000012,Healthy
208.07090000000002,213.0335,212.905,48.11759114658589,5.091099999999983,Healthy
205.136,209.5098,217.3879,43.19222504062505,-3.504299999999972,Healthy
203.77960000000002,204.90380000000002,210.4026,38.785094373483126,-4.374599999999987,Healthy
187.6105,188.77790000000002,194.4182,39.26856467443134,-4.4728999999999814,Healthy
204.12030000000001,204.7707,197.0115,39.90185611610068,8.409599999999983,Healthy
193.1371,195.22480000000002,194.3612,50.201562375687026,2.951300000000032,Healthy
202.3556,204.1151,201.4263,42.726830586763555,4.4483000000000175,Healthy
204.0393,203.02700000000002,203.9068,56.46012638136758,-1.8920999999999708,Healthy
212.1439,213.49530000000001,214.615,41.7850616597606,0.23170000000001778,Healthy
212.19060000000002,212.39020000000002,215.0783,39.70287072693852,-2.4884999999999877,Healthy
175.3221,177.9318,174.46200000000002,47.21323065370556,6.079499999999996,Healthy
201.638,206.8377,210.46220000000002,38.72249938614495,1.5751999999999953,Healthy
211.2665,209.691,218.53230000000002,37.11485846665734,-10.416800000000023,Healthy
205.7337,208.3486,210.8804,38.45215310018413,0.08310000000000173,Healthy
197.8994,200.3246,199.2715,43.44184658644246,3.47829999999999,Healthy
180.0078,182.3159,172.44660000000002,58.12104358311199,12.177399999999977,Healthy
189.45520000000002,189.20690000000002,186.5959,51.45465083342799,2.362700000000018,Healthy
176.0285,179.94410000000002,173.2776,58.077408475154925,10.582100000000025,Healthy
209.5711,212.7607,209.0422,48.651358002732,6.908100000000019,Healthy
196.758,200.65030000000002,200.9608,55.44030492259217,3.5818000000000154,Healthy
189.84040000000002,191.99110000000002,181.8744,67.31062932992076,12.26740000000001,Healthy
187.7921,190.9387,189.0821,53.90583959377686,5.003200000000021,Healthy
204.65720000000002,207.30110000000002,206.8368,48.983889584127475,3.1082000000000107,Healthy
215.4523,217.1629,219.79010000000002,41.15067877435321,-0.9166000000000167,Healthy
203.1834,204.7118,203.9523,46.381913940241795,2.2879000000000076,Healthy
185.72570000000002,187.57680000000002,187.84900000000002,45.643565830903185,1.5789000000000044,Healthy
199.3081,201.1523,197.1096,54.08170212474826,5.886899999999997,Healthy
203.7656,205.9093,203.7115,44.10296218520931,4.341499999999996,Healthy
214.8964,214.93800000000002,220.216,36.54876681914172,-5.236399999999975,Healthy
201.84,202.3784,206.8966,37.06102822966462,-3.9798000000000116,Healthy
154.4837,153.96970000000002,138.7178,67.50317905039729,14.737900000000025,Healthy
209.8629,210.5068,207.50500000000002,48.14712404453663,3.6456999999999766,Healthy
188.96620000000001,192.25230000000002,184.1682,57.610742441926554,11.370200000000011,Healthy
206.3583,209.1755,212.918,39.577535291500986,-0.9253000000000213,Healthy
190.8821,193.3788,181.95260000000002,46.43611644571499,13.922899999999998,Healthy
